,start_time,end_time,chord,song_num
17516,100.21,101.09,E:min,131
17517,101.09,103.72,D:min7,131
17518,103.72,104.59,D:sus4,131
17519,104.59,107.24,G:maj,131
17520,107.24,108.12,G:maj,131
17521,108.12,109.01,C:sus4,131
17522,109.01,110.77,C:maj,131
17523,110.77,112.53,C:maj,131
17524,112.53,114.3,C:maj7,131
17525,114.3,115.18,C:maj,131
17526,115.18,117.83,F:maj,131
17527,117.83,120.43,D:min,131
17528,120.43,121.3,E:min,131
17529,121.3,122.18,E:min,131
17530,122.18,124.83,G:maj,131
17531,124.83,125.71,G:maj,131
17532,125.71,128.36,C:maj,131
17533,128.36,129.24,C:maj,131
17534,129.24,131.0,A:sus2,131
17535,131.0,131.89,C:maj,131
17536,131.89,132.77,A:min,131
17537,132.77,135.42,D:min,131
17538,135.42,136.3,D:min,131
17539,136.3,138.95,G:maj,131
17540,138.95,139.83,G:sus4,131
17541,139.83,142.46,C:maj,131
17542,142.46,143.33,C:maj,131
17543,143.33,145.96,A:min,131
17544,145.96,146.84,A:min,131
17545,146.84,149.46,D:min,131
17546,149.46,152.97,G:sus2,131
17547,152.97,153.86,G:sus4,131
17548,153.86,156.5,E:maj,131
17549,156.5,157.38,E:maj,131
17550,157.38,160.03,A:min,131
17551,160.03,163.56,D:min7,131
17552,163.56,164.44,D:maj,131
17553,164.44,167.09,G:maj,131
17554,167.09,168.86,E:min7,131
17555,168.86,170.62,E:7,131
17556,170.62,171.5,E:maj,131
17557,171.5,172.38,A:min,131
17558,172.38,174.15,A:sus2,131
17559,174.15,175.03,A:maj,131
17560,175.03,177.68,D:min,131
17561,177.68,178.56,D:min,131
17562,178.56,181.21,G:maj,131
17563,181.21,184.74,E:min,131
17564,184.74,185.62,E:min,131
17565,185.62,188.25,D:min,131
17566,188.25,189.12,D:min7,131
17567,189.12,191.76,G:maj,131
17568,191.76,192.63,D:sus4,131
17569,192.63,195.26,C:maj,131
17570,195.26,196.14,E:min,131
17571,196.14,197.9,C:maj,131
17572,197.9,198.77,E:min,131
17573,198.77,199.65,E:min,131
17574,199.65,202.28,D:min7,131
17575,202.28,203.16,D:sus4,131
17576,203.16,205.8,G:maj,131
17577,205.8,209.33,G:maj,131
17578,209.33,210.21,G:maj,131
17579,210.21,212.86,E:min,131
17580,212.86,213.74,E:min,131
17581,213.74,216.39,D:min,131
17582,216.39,217.27,D:min7,131
17583,217.27,219.92,G:maj,131
17584,219.92,220.8,D:sus4,131
17585,220.8,223.44,C:maj,131
17586,223.44,224.33,E:min,131
17587,224.33,226.09,C:maj,131
17588,226.09,226.97,E:min,131
17589,226.97,227.86,E:min,131
17590,227.86,230.5,D:min7,131
17591,230.5,231.39,D:sus4,131
17592,231.39,234.03,G:maj,131
17593,234.03,234.92,G:maj,131
17594,234.92,237.56,C:maj,131
17595,237.56,238.44,C:maj,131
17596,238.44,239.33,D:min,131
17597,239.33,241.09,G:sus4,131
17598,241.09,244.62,G:maj,131
17599,244.62,247.27,E:min,131
17600,247.27,248.15,D:min,131
17601,248.15,251.68,G:maj,131
17602,251.68,255.21,C:maj,131
17603,255.21,258.74,C:maj,131
17604,258.74,259.74,end_chord,131
17605,0.0,0.74,start_chord,132
17606,0.74,4.27,A:sus2,132
17607,4.27,7.8,E:sus4,132
17608,7.8,11.32,E:sus4,132
17609,11.32,14.85,D:min,132
17610,14.85,18.38,G:maj,132
17611,18.38,20.15,C:maj,132
17612,20.15,21.91,C:maj7,132
17613,21.91,25.44,D:min,132
17614,25.44,28.97,A:min,132
17615,28.97,30.74,F:maj,132
17616,30.74,32.5,Bb:maj7,132
17617,32.5,37.8,E:maj,132
17618,37.8,41.32,E:maj,132
17619,41.32,43.09,A:sus2,132
17620,43.09,44.85,A:min,132
17621,44.85,48.38,D:min,132
17622,48.38,51.91,G:maj,132
17623,51.91,55.44,C:maj,132
17624,55.44,58.97,D:min,132
17625,58.97,60.74,A:min,132
17626,60.74,62.5,A:min7,132
17627,62.5,66.05,F:maj,132
17628,66.05,69.64,E:maj,132
17629,69.64,73.17,A:min,132
17630,73.17,76.7,D:min,132
17631,76.7,80.23,G:maj,132
17632,80.23,83.76,C:maj,132
17633,83.76,87.29,D:min,132
17634,87.29,90.82,A:min,132
17635,90.82,92.58,F:maj,132
17636,92.58,94.34,E:maj,132
17637,94.34,97.87,A:min,132
17638,97.87,99.64,A:min,132
17639,99.64,101.4,A:maj,132
17640,101.4,103.17,D:min,132
17641,103.17,104.93,G:maj,132
17642,104.93,106.7,C:maj,132
17643,106.7,108.46,F:maj,132
17644,108.46,110.23,B:hdim7,132
17645,110.23,111.99,E:maj,132
17646,111.99,113.76,A:min,132
17647,113.76,115.52,A:sus2,132
17648,115.52,117.29,D:min,132
17649,117.29,119.05,G:maj,132
17650,119.05,120.82,C:maj,132
17651,120.82,122.58,F:maj,132
17652,122.58,124.34,B:dim,132
17653,124.34,126.11,E:maj,132
17654,126.11,129.64,A:min,132
17655,129.64,132.29,A:sus2,132
17656,132.29,133.17,B:sus2,132
17657,133.17,134.93,D:min,132
17658,134.93,136.7,G:maj,132
17659,136.7,138.46,C:maj,132
17660,138.46,140.23,F:maj,132
17661,140.23,141.99,B:hdim7,132
17662,141.99,143.76,E:maj,132
17663,143.76,145.52,A:min,132
17664,145.52,147.29,A:sus2,132
17665,147.29,149.05,D:min,132
17666,149.05,150.82,G:maj,132
17667,150.82,152.58,E:maj,132
17668,152.58,154.34,A:min,132
17669,154.34,157.87,Bb:maj,132
17670,157.87,161.4,E:maj,132
17671,161.4,162.29,D:sus2,132
17672,162.29,163.17,A:sus2,132
17673,163.17,166.72,C#:min,132
17674,166.72,168.49,A:sus2,132
17675,168.49,170.25,A:min,132
17676,170.25,173.78,D:min,132
17677,173.78,177.31,G:maj,132
17678,177.31,180.84,C:maj,132
17679,180.84,184.37,D:min,132
17680,184.37,186.14,A:min,132
17681,186.14,187.9,A:min7,132
17682,187.9,191.43,F:maj,132
17683,191.43,194.96,E:maj,132
17684,194.96,198.49,A:min,132
17685,198.49,202.02,D:min,132
17686,202.02,205.55,G:maj,132
17687,205.55,209.08,C:maj,132
17688,209.08,212.61,D:min,132
17689,212.61,216.14,A:min,132
17690,216.14,217.9,F:maj,132
17691,217.9,219.67,E:maj,132
17692,219.67,223.2,A:min,132
17693,223.2,224.96,A:min,132
17694,224.96,226.72,A:maj,132
17695,226.72,228.49,D:min,132
17696,228.49,230.25,G:maj,132
17697,230.25,232.02,C:maj,132
17698,232.02,233.78,F:maj,132
17699,233.78,235.55,B:hdim7,132
17700,235.55,237.31,E:maj,132
17701,237.31,239.08,A:min,132
17702,239.08,240.84,A:sus2,132
17703,240.84,242.61,D:min,132
17704,242.61,244.37,G:maj,132
17705,244.37,246.14,C:maj,132
17706,246.14,247.9,F:maj,132
17707,247.9,249.67,B:dim,132
17708,249.67,251.43,E:maj,132
17709,251.43,254.08,A:sus2,132
17710,254.08,254.96,B:sus2,132
17711,254.96,256.72,D:min,132
17712,256.72,258.49,G:maj,132
17713,258.49,260.25,C:maj,132
17714,260.25,262.02,F:maj,132
17715,262.02,263.78,B:hdim7,132
17716,263.78,265.55,E:maj,132
17717,265.55,267.31,A:min,132
17718,267.31,269.08,A:sus2,132
17719,269.08,270.84,D:min,132
17720,270.84,272.61,G:maj,132
17721,272.61,274.37,C:maj,132
17722,274.37,276.14,F:maj,132
17723,276.14,277.9,B:dim,132
17724,277.9,279.67,E:maj,132
17725,279.67,283.2,A:sus2,132
17726,283.2,284.96,A:sus2,132
17727,284.96,286.72,E:sus4,132
17728,286.72,287.61,A:min,132
17729,287.61,289.37,A:min,132
17730,289.37,291.14,A:min,132
17731,291.14,292.14,end_chord,132
17732,0.0,5.18,start_chord,133
17733,5.18,7.58,C:maj,133
17734,7.58,9.38,C:min,133
17735,9.38,9.98,F:sus2,133
17736,9.98,12.38,C:maj,133
17737,12.38,14.78,F:sus2,133
17738,14.78,17.18,C:min,133
17739,17.18,19.58,F:sus2,133
17740,19.58,21.98,C:maj,133
17741,21.98,23.78,C:min,133
17742,23.78,24.38,F:sus2,133
17743,24.38,26.78,C:maj,133
17744,26.78,29.18,F:sus2,133
17745,29.18,31.58,Eb:maj,133
17746,31.58,32.78,C:min,133
17747,32.78,33.98,C:min7,133
17748,33.98,36.38,G:min,133
17749,36.38,38.78,Eb:sus4,133
17750,38.78,41.18,G:maj,133
17751,41.18,42.38,C:min,133
17752,42.38,43.58,C:min7,133
17753,43.58,45.98,G:min,133
17754,45.98,48.38,Eb:sus4,133
17755,48.38,50.18,G:maj,133
17756,50.18,50.78,C:sus2,133
17757,50.78,53.18,C:min,133
17758,53.18,54.38,Ab:maj7,133
17759,54.38,55.58,A:sus2,133
17760,55.58,56.78,C:min,133
17761,56.78,57.98,C:min7,133
17762,57.98,59.18,F:min,133
17763,59.18,60.38,F:min7,133
17764,60.38,62.78,Ab:maj,133
17765,62.78,65.18,G:maj,133
17766,65.18,67.58,C:min,133
17767,67.58,69.98,F:min,133
17768,69.98,72.38,Ab:maj,133
17769,72.38,74.78,G:maj,133
17770,74.78,77.18,G:maj,133
17771,77.18,78.38,G:maj,133
17772,78.38,80.78,C:maj,133
17773,80.78,83.18,C:min7,133
17774,83.18,85.58,C:min,133
17775,85.58,86.78,F:min,133
17776,86.78,87.98,F:min7,133
17777,87.98,90.38,F:min,133
17778,90.38,91.58,C:min,133
17779,91.58,92.78,C:min,133
17780,92.78,93.98,F:min,133
17781,93.98,95.18,G:maj,133
17782,95.18,97.58,C:min,133
17783,97.58,98.78,C:min,133
17784,98.78,99.98,C:min7,133
17785,99.98,102.38,G:min,133
17786,102.38,104.78,Eb:sus4,133
17787,104.78,107.18,G:maj,133
17788,107.18,108.38,C:min,133
17789,108.38,109.58,C:min7,133
17790,109.58,111.98,G:min,133
17791,111.98,114.38,Eb:sus4,133
17792,114.38,116.18,G:maj,133
17793,116.18,116.78,C:sus2,133
17794,116.78,119.18,C:min,133
17795,119.18,120.38,Ab:maj7,133
17796,120.38,121.58,A:sus2,133
17797,121.58,122.78,C:min,133
17798,122.78,123.98,C:min7,133
17799,123.98,125.18,F:min,133
17800,125.18,126.38,F:min7,133
17801,126.38,128.78,Ab:maj,133
17802,128.78,131.18,G:maj,133
17803,131.18,133.58,C:min,133
17804,133.58,135.98,F:min,133
17805,135.98,138.38,Ab:maj,133
17806,138.38,140.78,G:maj,133
17807,140.78,143.18,G:maj,133
17808,143.18,144.38,G:maj,133
17809,144.38,146.78,C:maj,133
17810,146.78,149.18,Eb:maj,133
17811,149.18,150.38,Ab:maj,133
17812,150.38,151.58,Ab:maj,133
17813,151.58,152.78,F:min,133
17814,152.78,153.98,F:min,133
17815,153.98,155.18,Ab:maj,133
17816,155.18,158.78,G:maj,133
17817,158.78,159.98,Ab:maj7,133
17818,159.98,161.18,A:sus2,133
17819,161.18,162.38,C:min,133
17820,162.38,163.58,C:min7,133
17821,163.58,164.78,F:min,133
17822,164.78,165.98,F:min7,133
17823,165.98,168.38,Ab:maj,133
17824,168.38,170.78,G:maj,133
17825,170.78,173.18,C:min,133
17826,173.18,175.58,F:min,133
17827,175.58,177.98,Ab:maj,133
17828,177.98,180.38,G:maj,133
17829,180.38,181.58,C:min,133
17830,181.58,182.78,C:min7,133
17831,182.78,183.98,F:min,133
17832,183.98,185.18,F:min7,133
17833,185.18,187.58,Ab:maj,133
17834,187.58,189.98,G:maj,133
17835,189.98,192.38,C:min,133
17836,192.38,194.78,F:min,133
17837,194.78,197.18,Ab:maj,133
17838,197.18,199.58,G:maj,133
17839,199.58,201.98,G:maj,133
17840,201.98,204.38,G:maj,133
17841,204.38,206.78,C:min7,133
17842,206.78,209.18,C:min,133
17843,209.18,210.38,F:min,133
17844,210.38,211.58,F:min7,133
17845,211.58,213.98,F:min,133
17846,213.98,216.38,C:min,133
17847,216.38,217.66,F:min,133
17848,217.66,219.69,G:maj,133
17849,219.69,221.87,C:min,133
17850,221.87,223.22,C:maj,133
17851,223.22,224.22,end_chord,133
17852,0.0,18.91,start_chord,134
17853,18.91,21.99,G:maj,134
17854,21.99,25.07,D:maj,134
17855,25.07,28.15,E:min,134
17856,28.15,31.22,C:maj,134
17857,31.22,34.3,G:maj,134
17858,34.3,37.38,D:maj,134
17859,37.38,40.45,E:min,134
17860,40.45,41.99,B:min7,134
17861,41.99,43.53,B:min,134
17862,43.53,45.07,C:maj,134
17863,45.07,46.61,D:maj,134
17864,46.61,48.15,B:min,134
17865,48.15,49.68,E:min,134
17866,49.68,52.76,A:min,134
17867,52.76,55.84,D:maj,134
17868,55.84,58.91,G:maj,134
17869,58.91,61.99,D:maj,134
17870,61.99,65.07,E:min,134
17871,65.07,66.61,B:min7,134
17872,66.61,68.15,B:min,134
17873,68.15,69.68,C:maj,134
17874,69.68,71.22,D:maj,134
17875,71.22,71.99,G:maj,134
17876,71.99,72.76,D:maj,134
17877,72.76,74.3,E:min,134
17878,74.3,75.84,F:maj,134
17879,75.84,77.38,D:maj,134
17880,77.38,78.91,G:sus4,134
17881,78.91,80.45,G:maj,134
17882,80.45,81.99,C#:dim,134
17883,81.99,83.53,B:maj,134
17884,83.53,85.07,E:min,134
17885,85.07,86.61,A:maj,134
17886,86.61,88.15,C:maj,134
17887,88.15,89.68,D:maj,134
17888,89.68,92.76,G:maj,134
17889,92.76,94.3,C#:dim,134
17890,94.3,95.84,B:maj,134
17891,95.84,97.38,E:min,134
17892,97.38,98.91,G:maj,134
17893,98.91,101.99,C#:dim,134
17894,101.99,105.07,B:maj,134
17895,105.07,108.15,E:maj,134
17896,108.15,111.22,B:maj,134
17897,111.22,114.3,C#:min,134
17898,114.3,117.38,Ab:min,134
17899,117.38,118.91,A:maj,134
17900,118.91,120.45,B:maj,134
17901,120.45,121.99,Ab:min,134
17902,121.99,123.53,C#:min,134
17903,123.53,126.61,F#:min,134
17904,126.61,129.68,B:maj,134
17905,129.68,132.76,E:maj,134
17906,132.76,135.84,B:maj,134
17907,135.84,138.91,C#:min,134
17908,138.91,141.99,Ab:min,134
17909,141.99,143.53,A:maj,134
17910,143.53,145.07,B:maj,134
17911,145.07,146.61,Ab:min,134
17912,146.61,148.15,C#:min,134
17913,148.15,149.68,F#:min,134
17914,149.68,151.22,B:maj,134
17915,151.22,155.84,E:maj,134
17916,155.84,158.91,G:maj,134
17917,158.91,162.02,G:sus2,134
17918,162.02,163.58,D:maj,134
17919,163.58,165.13,E:min,134
17920,165.13,166.69,E:min,134
17921,166.69,168.25,D:maj,134
17922,168.25,171.33,G:maj,134
17923,171.33,174.41,D:maj,134
17924,174.41,177.49,E:min,134
17925,177.49,179.03,B:min7,134
17926,179.03,180.56,B:min,134
17927,180.56,182.1,C:maj,134
17928,182.1,183.64,D:maj,134
17929,183.64,184.41,G:maj,134
17930,184.41,185.18,D:maj,134
17931,185.18,186.72,E:min,134
17932,186.72,188.26,F:maj,134
17933,188.26,189.79,D:maj,134
17934,189.79,191.33,G:sus4,134
17935,191.33,192.87,G:maj,134
17936,192.87,194.41,C#:dim,134
17937,194.41,195.95,B:maj,134
17938,195.95,197.49,E:min,134
17939,197.49,199.03,A:maj,134
17940,199.03,200.56,C:maj,134
17941,200.56,202.1,D:maj,134
17942,202.1,205.18,G:maj,134
17943,205.18,206.72,C#:dim,134
17944,206.72,208.26,B:maj,134
17945,208.26,209.79,E:min,134
17946,209.79,211.33,G:maj,134
17947,211.33,214.41,C#:dim,134
17948,214.41,217.49,B:maj,134
17949,217.49,220.56,E:maj,134
17950,220.56,223.64,B:maj,134
17951,223.64,226.72,C#:min,134
17952,226.72,229.79,Ab:min,134
17953,229.79,231.33,A:maj,134
17954,231.33,232.87,B:maj,134
17955,232.87,234.41,Ab:min,134
17956,234.41,235.95,C#:min,134
17957,235.95,239.03,F#:min,134
17958,239.03,242.1,B:maj,134
17959,242.1,245.18,E:maj,134
17960,245.18,248.26,B:maj,134
17961,248.26,251.33,C#:min,134
17962,251.33,254.41,Ab:min,134
17963,254.41,255.95,A:maj,134
17964,255.95,257.49,B:maj,134
17965,257.49,259.03,Ab:min,134
17966,259.03,260.56,C#:min,134
17967,260.56,262.1,F#:min,134
17968,262.1,263.64,B:maj,134
17969,263.64,266.72,B:maj,134
17970,266.72,269.79,E:maj,134
17971,269.79,272.87,B:maj,134
17972,272.87,275.95,C#:min,134
17973,275.95,279.09,A:maj,134
17974,279.09,283.32,E:maj,134
17975,283.32,284.32,end_chord,134
17976,0.0,2.59,start_chord,135
17977,2.59,5.29,C:maj,135
17978,5.29,7.98,C:maj,135
17979,7.98,10.68,F:maj,135
17980,10.68,13.38,C:maj,135
17981,13.38,16.07,G:maj,135
17982,16.07,18.77,C:maj,135
17983,18.77,19.44,C:maj,135
17984,19.44,20.12,F:maj,135
17985,20.12,21.47,C:maj,135
17986,21.47,22.14,C:maj,135
17987,22.14,22.81,F:maj,135
17988,22.81,24.16,G:maj,135
17989,24.16,25.51,C:maj,135
17990,25.51,26.86,D:maj,135
17991,26.86,29.56,G:maj,135
17992,29.56,30.23,C:maj,135
17993,30.23,30.9,F:maj,135
17994,30.9,32.25,C:maj,135
17995,32.25,32.93,C:maj,135
17996,32.93,33.6,F:maj,135
17997,33.6,34.95,G:maj,135
17998,34.95,36.3,C:maj,135
17999,36.3,37.65,G:maj,135
18000,37.65,40.34,C:maj,135
18001,40.34,43.04,A:min,135
18002,43.04,45.74,C:maj,135
18003,45.74,48.43,F:maj,135
18004,48.43,51.13,G:maj,135
18005,51.13,53.83,A:min,135
18006,53.83,56.52,C:maj,135
18007,56.52,57.87,D:min,135
18008,57.87,59.22,D:maj,135
18009,59.22,61.92,G:maj,135
18010,61.92,62.59,C:maj,135
18011,62.59,63.26,F:maj,135
18012,63.26,64.61,C:maj,135
18013,64.61,65.29,C:maj,135
18014,65.29,65.96,F:maj,135
18015,65.96,67.31,G:maj,135
18016,67.31,68.66,C:maj,135
18017,68.66,70.01,G:maj,135
18018,70.01,72.7,C:maj,135
18019,72.7,75.4,F:maj,135
18020,75.4,78.1,C:maj,135
18021,78.1,80.79,G:maj,135
18022,80.79,83.5,C:maj,135
18023,83.5,84.18,C:maj,135
18024,84.18,84.87,F:maj,135
18025,84.87,86.22,C:maj,135
18026,86.22,86.9,C:maj,135
18027,86.9,87.57,F:maj,135
18028,87.57,88.92,G:maj,135
18029,88.92,90.27,C:maj,135
18030,90.27,91.62,D:maj,135
18031,91.62,94.31,G:maj,135
18032,94.31,94.99,C:maj,135
18033,94.99,95.66,F:maj,135
18034,95.66,97.01,C:maj,135
18035,97.01,97.68,C:maj,135
18036,97.68,98.36,F:maj,135
18037,98.36,99.71,G:maj,135
18038,99.71,101.05,C:maj,135
18039,101.05,102.4,G:maj,135
18040,102.4,105.1,C:maj,135
18041,105.1,107.8,A:min,135
18042,107.8,110.49,C:maj,135
18043,110.49,113.19,F:maj,135
18044,113.19,115.89,G:maj,135
18045,115.89,118.58,A:min,135
18046,118.58,121.28,C:maj,135
18047,121.28,122.63,D:min,135
18048,122.63,123.98,D:maj,135
18049,123.98,126.67,G:maj,135
18050,126.67,127.35,C:maj,135
18051,127.35,128.02,F:maj,135
18052,128.02,129.37,C:maj,135
18053,129.37,130.04,C:maj,135
18054,130.04,130.72,F:maj,135
18055,130.72,132.07,G:maj,135
18056,132.07,133.41,C:maj,135
18057,133.41,134.76,G:maj,135
18058,134.76,137.49,C:maj,135
18059,137.49,138.17,C:maj,135
18060,138.17,138.85,F:maj,135
18061,138.85,140.22,C:maj,135
18062,140.22,140.9,C:maj,135
18063,140.9,141.58,F:maj,135
18064,141.58,142.93,G:maj,135
18065,142.93,144.28,C:maj,135
18066,144.28,145.62,D:maj,135
18067,145.62,148.32,G:maj,135
18068,148.32,148.99,C:maj,135
18069,148.99,149.67,F:maj,135
18070,149.67,151.02,C:maj,135
18071,151.02,151.69,C:maj,135
18072,151.69,152.37,F:maj,135
18073,152.37,153.71,G:maj,135
18074,153.71,155.06,C:maj,135
18075,155.06,156.41,G:maj,135
18076,156.41,159.11,C:maj,135
18077,159.11,161.8,A:min,135
18078,161.8,164.5,C:maj,135
18079,164.5,167.2,F:maj,135
18080,167.2,169.89,G:maj,135
18081,169.89,172.59,A:min,135
18082,172.59,175.29,C:maj,135
18083,175.29,176.63,D:min,135
18084,176.63,177.98,D:maj,135
18085,177.98,180.68,G:maj,135
18086,180.68,181.35,C:maj,135
18087,181.35,182.03,F:maj,135
18088,182.03,183.38,C:maj,135
18089,183.38,184.05,C:maj,135
18090,184.05,184.72,F:maj,135
18091,184.72,186.07,G:maj,135
18092,186.07,187.42,C:maj,135
18093,187.42,188.77,G:maj,135
18094,188.77,191.47,C:maj,135
18095,191.47,194.16,F:maj,135
18096,194.16,196.86,C:maj,135
18097,196.86,199.56,G:maj,135
18098,199.56,202.93,C:maj,135
18099,202.93,203.93,end_chord,135
18100,0.0,2.25,start_chord,136
18101,2.25,4.15,Bb:maj,136
18102,4.15,6.06,A:min7,136
18103,6.06,7.94,G:min,136
18104,7.94,9.82,F:maj,136
18105,9.82,11.69,Bb:maj,136
18106,11.69,13.57,A:maj,136
18107,13.57,17.32,G:min,136
18108,17.32,21.12,C:maj,136
18109,21.12,24.91,F:maj,136
18110,24.91,26.8,D:min,136
18111,26.8,28.69,D:min7,136
18112,28.69,32.47,Bb:maj,136
18113,32.47,36.25,F:maj,136
18114,36.25,40.03,Bb:maj,136
18115,40.03,40.98,F:maj,136
18116,40.98,41.92,C:maj,136
18117,41.92,43.82,D:min,136
18118,43.82,47.6,G:min,136
18119,47.6,51.38,C:maj,136
18120,51.38,55.16,F:maj,136
18121,55.16,57.05,D:min,136
18122,57.05,58.94,D:min7,136
18123,58.94,62.72,Bb:maj,136
18124,62.72,66.51,F:maj,136
18125,66.51,70.29,Bb:maj,136
18126,70.29,71.23,F:maj,136
18127,71.23,72.18,C:maj,136
18128,72.18,74.07,D:min,136
18129,74.07,75.96,G:min7,136
18130,75.96,77.85,C:maj,136
18131,77.85,81.63,F:maj,136
18132,81.63,83.53,Bb:maj,136
18133,83.53,85.42,A:min,136
18134,85.42,87.31,G:min,136
18135,87.31,89.2,F:maj7,136
18136,89.2,91.09,D:min,136
18137,91.09,92.98,A:min,136
18138,92.98,94.87,Bb:maj,136
18139,94.87,98.65,C:maj,136
18140,98.65,100.54,C:maj,136
18141,100.54,102.43,F:maj,136
18142,102.43,104.33,D:min,136
18143,104.33,106.22,Bb:maj,136
18144,106.22,108.11,C:maj,136
18145,108.11,110.0,Bb:maj,136
18146,110.0,111.89,A:min,136
18147,111.89,113.78,G:min,136
18148,113.78,115.67,C:maj,136
18149,115.67,117.55,F:maj,136
18150,117.55,119.44,D:min,136
18151,119.44,121.32,Bb:maj,136
18152,121.32,123.2,C:maj,136
18153,123.2,125.09,Bb:maj,136
18154,125.09,126.03,A:min,136
18155,126.03,126.97,D:min,136
18156,126.97,127.92,G:min,136
18157,127.92,128.87,C:maj,136
18158,128.87,132.65,F:maj,136
18159,132.65,134.54,F:maj,136
18160,134.54,136.43,Bb:maj,136
18161,136.43,138.32,A:min7,136
18162,138.32,140.21,G:min,136
18163,140.21,142.1,F:maj,136
18164,142.1,143.99,Bb:maj,136
18165,143.99,145.88,A:maj,136
18166,145.88,149.67,G:min,136
18167,149.67,153.45,C:maj,136
18168,153.45,157.23,F:maj,136
18169,157.23,159.12,D:min,136
18170,159.12,161.01,D:min7,136
18171,161.01,164.79,Bb:maj,136
18172,164.79,168.58,F:maj,136
18173,168.58,172.36,Bb:maj,136
18174,172.36,173.3,F:maj,136
18175,173.3,174.25,C:maj,136
18176,174.25,176.14,D:min,136
18177,176.14,178.03,G:min7,136
18178,178.03,179.92,C:maj,136
18179,179.92,183.7,F:maj,136
18180,183.7,185.58,Bb:maj,136
18181,185.58,187.47,A:min,136
18182,187.47,189.35,G:min,136
18183,189.35,191.24,F:maj7,136
18184,191.24,193.13,D:min,136
18185,193.13,195.02,A:min,136
18186,195.02,196.9,Bb:maj,136
18187,196.9,200.68,C:maj,136
18188,200.68,202.57,C:maj,136
18189,202.57,204.46,F:maj,136
18190,204.46,206.35,D:min,136
18191,206.35,208.24,Bb:maj,136
18192,208.24,210.12,C:maj,136
18193,210.12,212.01,Bb:maj,136
18194,212.01,213.9,A:min,136
18195,213.9,215.79,G:min,136
18196,215.79,217.68,C:maj,136
18197,217.68,219.57,F:maj,136
18198,219.57,221.46,D:min,136
18199,221.46,223.35,Bb:maj,136
18200,223.35,225.24,C:maj,136
18201,225.24,227.13,Bb:maj,136
18202,227.13,228.07,A:min,136
18203,228.07,229.02,D:min,136
18204,229.02,229.96,G:min,136
18205,229.96,230.91,C:maj,136
18206,230.91,236.57,F:maj,136
18207,236.57,238.46,Bb:maj,136
18208,238.46,240.35,A:min7,136
18209,240.35,242.24,G:min,136
18210,242.24,244.13,F:maj,136
18211,244.13,246.02,Bb:maj,136
18212,246.02,247.91,A:maj,136
18213,247.91,251.69,G:min,136
18214,251.69,253.58,Bb:maj,136
18215,253.58,255.46,A:min7,136
18216,255.46,257.35,G:min,136
18217,257.35,259.24,F:maj,136
18218,259.24,261.13,Bb:maj,136
18219,261.13,263.02,A:maj,136
18220,263.02,266.8,G:min,136
18221,266.8,269.63,C:maj,136
18222,269.63,270.58,C:maj,136
18223,270.58,274.36,F:maj,136
18224,274.36,275.36,end_chord,136
18225,0.0,0.13,start_chord,137
18226,0.13,2.9,Ab:maj,137
18227,2.9,4.75,Ab:maj,137
18228,4.75,6.59,Ab:min,137
18229,6.59,8.44,E:maj7,137
18230,8.44,9.82,Ab:min,137
18231,9.82,10.29,Eb:maj,137
18232,10.29,11.21,C#:7,137
18233,11.21,12.13,Eb:maj,137
18234,12.13,13.98,Ab:min,137
18235,13.98,15.82,E:maj7,137
18236,15.82,17.21,Ab:min,137
18237,17.21,17.67,Eb:maj,137
18238,17.67,18.59,C#:7,137
18239,18.59,19.52,Eb:maj,137
18240,19.52,21.36,Ab:min,137
18241,21.36,23.21,Ab:min,137
18242,23.21,25.06,Ab:min,137
18243,25.06,26.9,Eb:maj,137
18244,26.9,28.75,Ab:min,137
18245,28.75,30.59,C#:min,137
18246,30.59,32.44,F#:maj,137
18247,32.44,34.29,Eb:maj,137
18248,34.29,36.13,Ab:min,137
18249,36.13,37.98,Ab:min,137
18250,37.98,39.82,Ab:min,137
18251,39.82,41.67,Eb:maj,137
18252,41.67,43.52,Ab:min,137
18253,43.52,45.36,C#:min,137
18254,45.36,47.21,F#:maj,137
18255,47.21,47.67,Eb:maj,137
18256,47.67,49.06,Ab:min,137
18257,49.06,50.9,Ab:min,137
18258,50.9,52.75,Ab:min,137
18259,52.75,54.59,E:maj,137
18260,54.59,55.52,C#:min,137
18261,55.52,56.44,F#:maj,137
18262,56.44,58.29,B:maj,137
18263,58.29,60.13,C#:min,137
18264,60.13,61.06,Eb:min,137
18265,61.06,61.98,Ab:min,137
18266,61.98,63.82,E:maj,137
18267,63.82,65.67,Eb:maj,137
18268,65.67,67.52,Ab:min,137
18269,67.52,69.36,E:maj,137
18270,69.36,70.29,C#:min,137
18271,70.29,71.21,F#:maj,137
18272,71.21,72.13,B:maj,137
18273,72.13,73.06,B:maj,137
18274,73.06,73.98,C#:min,137
18275,73.98,74.9,C#:min,137
18276,74.9,75.82,Eb:min,137
18277,75.82,76.75,Ab:min,137
18278,76.75,77.67,E:maj,137
18279,77.67,78.59,E:maj,137
18280,78.59,79.52,Eb:maj,137
18281,79.52,81.36,Ab:min,137
18282,81.36,83.21,Ab:min,137
18283,83.21,83.67,E:maj7,137
18284,83.67,84.13,Eb:maj7,137
18285,84.13,85.06,Ab:maj,137
18286,85.06,85.52,E:maj,137
18287,85.52,85.98,Eb:maj,137
18288,85.98,86.9,C#:7,137
